,Plant Name,Plant State,Primary Mover,AER Fuel Code,m,b,Rsq,Std Error
47565,Goodyear Power Plant,OH,ST,MLG,,,,
47566,P H Glatfelter Co -Chillicothe Facility,OH,ST,MLG,,,,
47567,ISG Cleveland Works,OH,ST,MLG,,,,
47568,Hoge Lumber,OH,ST,MLG,,,,
47569,McCracken Power Plant,OH,ST,MLG,,,,
47570,Smart Papers LLC,OH,ST,MLG,,,,
47571,Procter & Gamble Cincinnati Plant,OH,ST,MLG,,,,
47572,Stone Container Coshocton Mill,OH,ST,MLG,,,,
47573,WCI Steel,OH,ST,MLG,,,,
47574,Rittman Paperboard,OH,ST,MLG,,,,
47575,Akron Recycle Energy Plant,OH,ST,MLG,,,,
47576,Morton Salt Rittman,OH,ST,MLG,,,,
47577,Ohio University Facilities Management,OH,ST,MLG,,,,
47578,Sauder Power Plant,OH,ST,MLG,,,,
47579,Mills Pride,OH,ST,MLG,,,,
47580,Mingo Junction Energy Center,OH,ST,MLG,-0.2896635896051629,584.2097455987814,1.0,0.0
47581,FirstEnergy Ashtabula,OH,ST,MLG,-0.32484383572100317,660.4702433546119,0.21489759593251714,0.17220681279260175
47582,FirstEnergy Eastlake,OH,ST,MLG,-0.4096855219589171,830.0011055109591,0.28230268583257057,0.18117242433751976
47583,FirstEnergy Lake Shore,OH,ST,MLG,-0.5720577483110434,1157.7176571185842,0.2853593820692515,0.26133466418304446
47584,FirstEnergy R E Burger,OH,ST,MLG,,,,
47585,FirstEnergy W H Sammis,OH,ST,MLG,-0.6832116770384525,1379.820484640416,0.48129681840733957,0.19671458673303602
47586,FirstEnergy Bay Shore,OH,ST,MLG,-0.8277761641694135,1670.9895959342584,0.6552862186311661,0.14561370831203438
47587,Arcelormittal Cleveland Inc,OH,ST,MLG,,,,
47588,Haverhill North Cogeneration Facility,OH,ST,MLG,-0.030443974443098563,66.13474336804771,0.016506686564470914,0.07431168382593864
47589,Bridgewater Dairy Anaerobic Digester,OH,ST,MLG,,,,
47590,ArcelorMittal Warren,OH,ST,MLG,,,,
47591,East Campus Utility Plant,OH,ST,MLG,,,,
47592,Heat Plant 770,OH,ST,MLG,,,,
47593,"Middletown Coke Company, LLC",OH,ST,MLG,0.21583710764370276,-429.44754003207527,0.1873457747687292,0.14215333730224486
47594,RockTenn Coshocton Mill,OH,ST,MLG,,,,
47595,Wausau Paper Middletown,OH,ST,MLG,,,,
47596,Bay View Cogeneration Facility,OH,ST,MLG,,,,
47597,Hamilton (OH),OH,ST,MLG,,,,
47598,MillerCoors Trenton Brewery,OH,ST,MLG,,,,
47599,Niles Power Plant,OH,ST,MLG,,,,
47600,Warrenton Terminal,OH,ST,MLG,,,,
47601,Walter C Beckjord,OH,GT,DFO,,,,
47602,Dicks Creek,OH,GT,DFO,,,,
47603,Miami Fort,OH,GT,DFO,,,,
47604,Avon Lake,OH,GT,DFO,-0.160443933420697,327.8434175924585,0.03819859598801241,0.46481664996842054
47605,Eastlake,OH,GT,DFO,,,,
47606,Frank M Tait,OH,GT,DFO,,,,
47607,O H Hutchings,OH,GT,DFO,,,,
47608,Yankee Street,OH,GT,DFO,,,,
47609,Edgewater,OH,GT,DFO,,,,
47610,Mad River,OH,GT,DFO,,,,
47611,Niles,OH,GT,DFO,,,,
47612,West Lorain,OH,GT,DFO,,,,
47613,Bay Shore,OH,GT,DFO,,,,
47614,Richland,OH,GT,DFO,0.3551096151390912,-708.5037251562735,0.16139998473147776,0.28618253510517655
47615,Stryker,OH,GT,DFO,,,,
47616,Bryan,OH,GT,DFO,,,,
47617,Collinwood,OH,GT,DFO,,,,
47618,West 41st Street,OH,GT,DFO,,,,
47619,Dover,OH,GT,DFO,,,,
47620,Hamilton,OH,GT,DFO,,,,
47621,Lebanon,OH,GT,DFO,,,,
47622,Piqua,OH,GT,DFO,,,,
47623,St Marys,OH,GT,DFO,,,,
47624,Woodsdale,OH,GT,DFO,,,,
47625,Napoleon Peaking,OH,GT,DFO,,,,
47626,Hamilton Peaking,OH,GT,DFO,,,,
47627,Bowling Green Peaking,OH,GT,DFO,,,,
47628,Robert P Mone Plant,OH,GT,DFO,,,,
47629,Galion,OH,GT,DFO,,,,
47630,Madison,OH,GT,DFO,0.27722088046471516,-551.7522415480371,1.0,
47631,Greenville Electric Generating Station,OH,GT,DFO,,,,
47632,Darby Electric Generating Station,OH,GT,DFO,-6.560071403020732,13225.36201795418,1.0,0.0
47633,Tait Electric Generating Station,OH,GT,DFO,-0.7819518415989412,1584.347570036434,0.07938879304147002,1.1908403279841442
47634,Bowling Green Generating Station,OH,GT,DFO,,,,
47635,Galion Generating Station,OH,GT,DFO,,,,
47636,Napoleon Peaking Station,OH,GT,DFO,,,,
47637,Troy Energy LLC,OH,GT,DFO,-0.3996812176674824,811.7176976197147,0.41428572981325495,0.16802026364467465
47638,Rolling Hills Generating LLC,OH,GT,DFO,,,,
47639,Killen Station,OH,GT,DFO,,,,
47640,FirstEnergy Eastlake,OH,GT,DFO,-0.4421163258426486,895.251882925027,0.4169097995343218,0.23382899855161896
47641,FirstEnergy Edgewater,OH,GT,DFO,,,,
47642,FirstEnergy Mad River,OH,GT,DFO,,,,
47643,FirstEnergy West Lorain,OH,GT,DFO,19.625037354178694,-39473.67809856871,0.6782657662601522,4.778748631636958
47644,FirstEnergy Bay Shore,OH,GT,DFO,-0.7510658926552588,1516.5898964834923,0.6236778617294876,0.3368349383570661
47645,Piqua Power Plant,OH,GT,DFO,,,,
47646,Rolling Hills Generating,OH,GT,DFO,14.70026323715859,-29559.745572649594,0.7017679861318228,6.776266352385577
47647,FirstEnergy Richland,OH,GT,DFO,,,,
47648,FirstEnergy Stryker,OH,GT,DFO,,,,
47649,Bay View Cogeneration Facility,OH,GT,DFO,,,,
47650,Bryan (OH),OH,GT,DFO,,,,
47651,Hamilton (OH),OH,GT,DFO,,,,
47652,Niles Power Plant,OH,GT,DFO,-15.935535317679225,32143.034852186633,0.43960139662432973,6.800433961148749
47653,Summit Street Power Plant,OH,GT,DFO,,,,
47654,Broshco Fabricated Products,OH,GT,DFO,,,,
47655,Walter C Beckjord,OH,GT,NG,,,,
47656,Dicks Creek,OH,GT,NG,,,,
47657,Miami Fort,OH,GT,NG,,,,
47658,Avon Lake,OH,GT,NG,-0.160443933420697,327.8434175924585,0.03819859598801241,0.46481664996842054
47659,Eastlake,OH,GT,NG,,,,
47660,Frank M Tait,OH,GT,NG,,,,
47661,O H Hutchings,OH,GT,NG,,,,
47662,Yankee Street,OH,GT,NG,,,,
47663,Edgewater,OH,GT,NG,,,,
47664,Mad River,OH,GT,NG,,,,
47665,Niles,OH,GT,NG,,,,
47666,West Lorain,OH,GT,NG,,,,
47667,Bay Shore,OH,GT,NG,,,,
47668,Richland,OH,GT,NG,0.3551096151390912,-708.5037251562735,0.16139998473147776,0.28618253510517655
47669,Stryker,OH,GT,NG,,,,
47670,Bryan,OH,GT,NG,,,,
47671,Collinwood,OH,GT,NG,,,,
47672,West 41st Street,OH,GT,NG,,,,
47673,Dover,OH,GT,NG,,,,
47674,Hamilton,OH,GT,NG,,,,
47675,Lebanon,OH,GT,NG,,,,
47676,Piqua,OH,GT,NG,,,,
47677,St Marys,OH,GT,NG,,,,
47678,Woodsdale,OH,GT,NG,,,,
47679,Napoleon Peaking,OH,GT,NG,,,,
47680,Hamilton Peaking,OH,GT,NG,,,,
47681,Bowling Green Peaking,OH,GT,NG,,,,
47682,Robert P Mone Plant,OH,GT,NG,,,,
47683,Galion,OH,GT,NG,,,,
47684,Madison,OH,GT,NG,0.27722088046471516,-551.7522415480371,1.0,
47685,Greenville Electric Generating Station,OH,GT,NG,,,,
47686,Darby Electric Generating Station,OH,GT,NG,-6.560071403020732,13225.36201795418,1.0,0.0
47687,Tait Electric Generating Station,OH,GT,NG,-0.7819518415989412,1584.347570036434,0.07938879304147002,1.1908403279841442
47688,Bowling Green Generating Station,OH,GT,NG,,,,
47689,Galion Generating Station,OH,GT,NG,,,,
47690,Napoleon Peaking Station,OH,GT,NG,,,,
47691,Troy Energy LLC,OH,GT,NG,-0.3996812176674824,811.7176976197147,0.41428572981325495,0.16802026364467465
47692,Rolling Hills Generating LLC,OH,GT,NG,,,,
47693,Killen Station,OH,GT,NG,,,,
47694,FirstEnergy Eastlake,OH,GT,NG,-0.4421163258426486,895.251882925027,0.4169097995343218,0.23382899855161896
47695,FirstEnergy Edgewater,OH,GT,NG,,,,
47696,FirstEnergy Mad River,OH,GT,NG,,,,
47697,FirstEnergy West Lorain,OH,GT,NG,19.625037354178694,-39473.67809856871,0.6782657662601522,4.778748631636958
47698,FirstEnergy Bay Shore,OH,GT,NG,-0.7510658926552588,1516.5898964834923,0.6236778617294876,0.3368349383570661
47699,Piqua Power Plant,OH,GT,NG,,,,
47700,Rolling Hills Generating,OH,GT,NG,14.70026323715859,-29559.745572649594,0.7017679861318228,6.776266352385577
47701,FirstEnergy Richland,OH,GT,NG,,,,
47702,FirstEnergy Stryker,OH,GT,NG,,,,
47703,Bay View Cogeneration Facility,OH,GT,NG,,,,
47704,Bryan (OH),OH,GT,NG,,,,
47705,Hamilton (OH),OH,GT,NG,,,,
47706,Niles Power Plant,OH,GT,NG,-15.935535317679225,32143.034852186633,0.43960139662432973,6.800433961148749
47707,Summit Street Power Plant,OH,GT,NG,,,,
47708,Broshco Fabricated Products,OH,GT,NG,,,,
47709,Walter C Beckjord,OH,GT,COL,,,,
47710,Dicks Creek,OH,GT,COL,,,,
47711,Miami Fort,OH,GT,COL,,,,
47712,Avon Lake,OH,GT,COL,-0.160443933420697,327.8434175924585,0.03819859598801241,0.46481664996842054
47713,Eastlake,OH,GT,COL,,,,
47714,Frank M Tait,OH,GT,COL,,,,
47715,O H Hutchings,OH,GT,COL,,,,
47716,Yankee Street,OH,GT,COL,,,,
47717,Edgewater,OH,GT,COL,,,,
47718,Mad River,OH,GT,COL,,,,
47719,Niles,OH,GT,COL,,,,
47720,West Lorain,OH,GT,COL,,,,
47721,Bay Shore,OH,GT,COL,,,,
47722,Richland,OH,GT,COL,0.3551096151390912,-708.5037251562735,0.16139998473147776,0.28618253510517655
47723,Stryker,OH,GT,COL,,,,
47724,Bryan,OH,GT,COL,,,,
47725,Collinwood,OH,GT,COL,,,,
47726,West 41st Street,OH,GT,COL,,,,
47727,Dover,OH,GT,COL,,,,
47728,Hamilton,OH,GT,COL,,,,
47729,Lebanon,OH,GT,COL,,,,
47730,Piqua,OH,GT,COL,,,,
47731,St Marys,OH,GT,COL,,,,
47732,Woodsdale,OH,GT,COL,,,,
47733,Napoleon Peaking,OH,GT,COL,,,,
47734,Hamilton Peaking,OH,GT,COL,,,,
47735,Bowling Green Peaking,OH,GT,COL,,,,
47736,Robert P Mone Plant,OH,GT,COL,,,,
47737,Galion,OH,GT,COL,,,,
47738,Madison,OH,GT,COL,0.27722088046471516,-551.7522415480371,1.0,
47739,Greenville Electric Generating Station,OH,GT,COL,,,,
47740,Darby Electric Generating Station,OH,GT,COL,-6.560071403020732,13225.36201795418,1.0,0.0
47741,Tait Electric Generating Station,OH,GT,COL,-0.7819518415989412,1584.347570036434,0.07938879304147002,1.1908403279841442
47742,Bowling Green Generating Station,OH,GT,COL,,,,
47743,Galion Generating Station,OH,GT,COL,,,,
47744,Napoleon Peaking Station,OH,GT,COL,,,,
47745,Troy Energy LLC,OH,GT,COL,-0.3996812176674824,811.7176976197147,0.41428572981325495,0.16802026364467465
47746,Rolling Hills Generating LLC,OH,GT,COL,,,,
47747,Killen Station,OH,GT,COL,,,,
47748,FirstEnergy Eastlake,OH,GT,COL,-0.4421163258426486,895.251882925027,0.4169097995343218,0.23382899855161896
47749,FirstEnergy Edgewater,OH,GT,COL,,,,
47750,FirstEnergy Mad River,OH,GT,COL,,,,
47751,FirstEnergy West Lorain,OH,GT,COL,19.625037354178694,-39473.67809856871,0.6782657662601522,4.778748631636958
47752,FirstEnergy Bay Shore,OH,GT,COL,-0.7510658926552588,1516.5898964834923,0.6236778617294876,0.3368349383570661
47753,Piqua Power Plant,OH,GT,COL,,,,
47754,Rolling Hills Generating,OH,GT,COL,14.70026323715859,-29559.745572649594,0.7017679861318228,6.776266352385577
47755,FirstEnergy Richland,OH,GT,COL,,,,
47756,FirstEnergy Stryker,OH,GT,COL,,,,
47757,Bay View Cogeneration Facility,OH,GT,COL,,,,
47758,Bryan (OH),OH,GT,COL,,,,
47759,Hamilton (OH),OH,GT,COL,,,,
47760,Niles Power Plant,OH,GT,COL,-15.935535317679225,32143.034852186633,0.43960139662432973,6.800433961148749
47761,Summit Street Power Plant,OH,GT,COL,,,,
47762,Broshco Fabricated Products,OH,GT,COL,,,,
47763,Walter C Beckjord,OH,GT,OOG,,,,
47764,Dicks Creek,OH,GT,OOG,,,,
47765,Miami Fort,OH,GT,OOG,,,,
47766,Avon Lake,OH,GT,OOG,-0.160443933420697,327.8434175924585,0.03819859598801241,0.46481664996842054
47767,Eastlake,OH,GT,OOG,,,,
47768,Frank M Tait,OH,GT,OOG,,,,
47769,O H Hutchings,OH,GT,OOG,,,,
47770,Yankee Street,OH,GT,OOG,,,,
47771,Edgewater,OH,GT,OOG,,,,
47772,Mad River,OH,GT,OOG,,,,
47773,Niles,OH,GT,OOG,,,,
47774,West Lorain,OH,GT,OOG,,,,
47775,Bay Shore,OH,GT,OOG,,,,
47776,Richland,OH,GT,OOG,0.3551096151390912,-708.5037251562735,0.16139998473147776,0.28618253510517655
47777,Stryker,OH,GT,OOG,,,,
47778,Bryan,OH,GT,OOG,,,,
47779,Collinwood,OH,GT,OOG,,,,
47780,West 41st Street,OH,GT,OOG,,,,
47781,Dover,OH,GT,OOG,,,,
47782,Hamilton,OH,GT,OOG,,,,
47783,Lebanon,OH,GT,OOG,,,,
47784,Piqua,OH,GT,OOG,,,,
47785,St Marys,OH,GT,OOG,,,,
47786,Woodsdale,OH,GT,OOG,,,,
47787,Napoleon Peaking,OH,GT,OOG,,,,
47788,Hamilton Peaking,OH,GT,OOG,,,,
47789,Bowling Green Peaking,OH,GT,OOG,,,,
47790,Robert P Mone Plant,OH,GT,OOG,,,,
47791,Galion,OH,GT,OOG,,,,
47792,Madison,OH,GT,OOG,0.27722088046471516,-551.7522415480371,1.0,
47793,Greenville Electric Generating Station,OH,GT,OOG,,,,
47794,Darby Electric Generating Station,OH,GT,OOG,-6.560071403020732,13225.36201795418,1.0,0.0
47795,Tait Electric Generating Station,OH,GT,OOG,-0.7819518415989412,1584.347570036434,0.07938879304147002,1.1908403279841442
47796,Bowling Green Generating Station,OH,GT,OOG,,,,
47797,Galion Generating Station,OH,GT,OOG,,,,
47798,Napoleon Peaking Station,OH,GT,OOG,,,,
47799,Troy Energy LLC,OH,GT,OOG,-0.3996812176674824,811.7176976197147,0.41428572981325495,0.16802026364467465
47800,Rolling Hills Generating LLC,OH,GT,OOG,,,,
47801,Killen Station,OH,GT,OOG,,,,
47802,FirstEnergy Eastlake,OH,GT,OOG,-0.4421163258426486,895.251882925027,0.4169097995343218,0.23382899855161896
47803,FirstEnergy Edgewater,OH,GT,OOG,,,,
47804,FirstEnergy Mad River,OH,GT,OOG,,,,
47805,FirstEnergy West Lorain,OH,GT,OOG,19.625037354178694,-39473.67809856871,0.6782657662601522,4.778748631636958
47806,FirstEnergy Bay Shore,OH,GT,OOG,-0.7510658926552588,1516.5898964834923,0.6236778617294876,0.3368349383570661
47807,Piqua Power Plant,OH,GT,OOG,,,,
47808,Rolling Hills Generating,OH,GT,OOG,14.70026323715859,-29559.745572649594,0.7017679861318228,6.776266352385577
47809,FirstEnergy Richland,OH,GT,OOG,,,,
47810,FirstEnergy Stryker,OH,GT,OOG,,,,
47811,Bay View Cogeneration Facility,OH,GT,OOG,,,,
47812,Bryan (OH),OH,GT,OOG,,,,
47813,Hamilton (OH),OH,GT,OOG,,,,
47814,Niles Power Plant,OH,GT,OOG,-15.935535317679225,32143.034852186633,0.43960139662432973,6.800433961148749
47815,Summit Street Power Plant,OH,GT,OOG,,,,
47816,Broshco Fabricated Products,OH,GT,OOG,,,,
47817,Walter C Beckjord,OH,GT,WOO,,,,
47818,Dicks Creek,OH,GT,WOO,,,,
47819,Miami Fort,OH,GT,WOO,,,,
47820,Avon Lake,OH,GT,WOO,-0.160443933420697,327.8434175924585,0.03819859598801241,0.46481664996842054
47821,Eastlake,OH,GT,WOO,,,,
47822,Frank M Tait,OH,GT,WOO,,,,
47823,O H Hutchings,OH,GT,WOO,,,,
47824,Yankee Street,OH,GT,WOO,,,,
47825,Edgewater,OH,GT,WOO,,,,
47826,Mad River,OH,GT,WOO,,,,
47827,Niles,OH,GT,WOO,,,,
47828,West Lorain,OH,GT,WOO,,,,
47829,Bay Shore,OH,GT,WOO,,,,
47830,Richland,OH,GT,WOO,0.3551096151390912,-708.5037251562735,0.16139998473147776,0.28618253510517655
47831,Stryker,OH,GT,WOO,,,,
47832,Bryan,OH,GT,WOO,,,,
47833,Collinwood,OH,GT,WOO,,,,
47834,West 41st Street,OH,GT,WOO,,,,
47835,Dover,OH,GT,WOO,,,,
47836,Hamilton,OH,GT,WOO,,,,
47837,Lebanon,OH,GT,WOO,,,,
47838,Piqua,OH,GT,WOO,,,,
47839,St Marys,OH,GT,WOO,,,,
47840,Woodsdale,OH,GT,WOO,,,,
47841,Napoleon Peaking,OH,GT,WOO,,,,
47842,Hamilton Peaking,OH,GT,WOO,,,,
47843,Bowling Green Peaking,OH,GT,WOO,,,,
47844,Robert P Mone Plant,OH,GT,WOO,,,,
47845,Galion,OH,GT,WOO,,,,
47846,Madison,OH,GT,WOO,0.27722088046471516,-551.7522415480371,1.0,
47847,Greenville Electric Generating Station,OH,GT,WOO,,,,
47848,Darby Electric Generating Station,OH,GT,WOO,-6.560071403020732,13225.36201795418,1.0,0.0
47849,Tait Electric Generating Station,OH,GT,WOO,-0.7819518415989412,1584.347570036434,0.07938879304147002,1.1908403279841442
47850,Bowling Green Generating Station,OH,GT,WOO,,,,
47851,Galion Generating Station,OH,GT,WOO,,,,
47852,Napoleon Peaking Station,OH,GT,WOO,,,,
47853,Troy Energy LLC,OH,GT,WOO,-0.3996812176674824,811.7176976197147,0.41428572981325495,0.16802026364467465
47854,Rolling Hills Generating LLC,OH,GT,WOO,,,,
47855,Killen Station,OH,GT,WOO,,,,
47856,FirstEnergy Eastlake,OH,GT,WOO,-0.4421163258426486,895.251882925027,0.4169097995343218,0.23382899855161896
47857,FirstEnergy Edgewater,OH,GT,WOO,,,,
47858,FirstEnergy Mad River,OH,GT,WOO,,,,
47859,FirstEnergy West Lorain,OH,GT,WOO,19.625037354178694,-39473.67809856871,0.6782657662601522,4.778748631636958
47860,FirstEnergy Bay Shore,OH,GT,WOO,-0.7510658926552588,1516.5898964834923,0.6236778617294876,0.3368349383570661
47861,Piqua Power Plant,OH,GT,WOO,,,,
47862,Rolling Hills Generating,OH,GT,WOO,14.70026323715859,-29559.745572649594,0.7017679861318228,6.776266352385577
47863,FirstEnergy Richland,OH,GT,WOO,,,,
47864,FirstEnergy Stryker,OH,GT,WOO,,,,
47865,Bay View Cogeneration Facility,OH,GT,WOO,,,,
47866,Bryan (OH),OH,GT,WOO,,,,
47867,Hamilton (OH),OH,GT,WOO,,,,
47868,Niles Power Plant,OH,GT,WOO,-15.935535317679225,32143.034852186633,0.43960139662432973,6.800433961148749
47869,Summit Street Power Plant,OH,GT,WOO,,,,
47870,Broshco Fabricated Products,OH,GT,WOO,,,,
47871,Walter C Beckjord,OH,GT,MLG,,,,
47872,Dicks Creek,OH,GT,MLG,,,,
47873,Miami Fort,OH,GT,MLG,,,,
47874,Avon Lake,OH,GT,MLG,-0.160443933420697,327.8434175924585,0.03819859598801241,0.46481664996842054
47875,Eastlake,OH,GT,MLG,,,,
47876,Frank M Tait,OH,GT,MLG,,,,
47877,O H Hutchings,OH,GT,MLG,,,,
47878,Yankee Street,OH,GT,MLG,,,,
47879,Edgewater,OH,GT,MLG,,,,
47880,Mad River,OH,GT,MLG,,,,
47881,Niles,OH,GT,MLG,,,,
47882,West Lorain,OH,GT,MLG,,,,
47883,Bay Shore,OH,GT,MLG,,,,
47884,Richland,OH,GT,MLG,0.3551096151390912,-708.5037251562735,0.16139998473147776,0.28618253510517655
47885,Stryker,OH,GT,MLG,,,,
47886,Bryan,OH,GT,MLG,,,,
47887,Collinwood,OH,GT,MLG,,,,
47888,West 41st Street,OH,GT,MLG,,,,
47889,Dover,OH,GT,MLG,,,,
47890,Hamilton,OH,GT,MLG,,,,
47891,Lebanon,OH,GT,MLG,,,,
47892,Piqua,OH,GT,MLG,,,,
47893,St Marys,OH,GT,MLG,,,,
47894,Woodsdale,OH,GT,MLG,,,,
47895,Napoleon Peaking,OH,GT,MLG,,,,
47896,Hamilton Peaking,OH,GT,MLG,,,,
47897,Bowling Green Peaking,OH,GT,MLG,,,,
47898,Robert P Mone Plant,OH,GT,MLG,,,,
47899,Galion,OH,GT,MLG,,,,
47900,Madison,OH,GT,MLG,0.27722088046471516,-551.7522415480371,1.0,
47901,Greenville Electric Generating Station,OH,GT,MLG,,,,
47902,Darby Electric Generating Station,OH,GT,MLG,-6.560071403020732,13225.36201795418,1.0,0.0
47903,Tait Electric Generating Station,OH,GT,MLG,-0.7819518415989412,1584.347570036434,0.07938879304147002,1.1908403279841442
47904,Bowling Green Generating Station,OH,GT,MLG,,,,
47905,Galion Generating Station,OH,GT,MLG,,,,
47906,Napoleon Peaking Station,OH,GT,MLG,,,,
47907,Troy Energy LLC,OH,GT,MLG,-0.3996812176674824,811.7176976197147,0.41428572981325495,0.16802026364467465
47908,Rolling Hills Generating LLC,OH,GT,MLG,,,,
47909,Killen Station,OH,GT,MLG,,,,
47910,FirstEnergy Eastlake,OH,GT,MLG,-0.4421163258426486,895.251882925027,0.4169097995343218,0.23382899855161896
47911,FirstEnergy Edgewater,OH,GT,MLG,,,,
47912,FirstEnergy Mad River,OH,GT,MLG,,,,
47913,FirstEnergy West Lorain,OH,GT,MLG,19.625037354178694,-39473.67809856871,0.6782657662601522,4.778748631636958
47914,FirstEnergy Bay Shore,OH,GT,MLG,-0.7510658926552588,1516.5898964834923,0.6236778617294876,0.3368349383570661
47915,Piqua Power Plant,OH,GT,MLG,,,,
47916,Rolling Hills Generating,OH,GT,MLG,14.70026323715859,-29559.745572649594,0.7017679861318228,6.776266352385577
47917,FirstEnergy Richland,OH,GT,MLG,,,,
47918,FirstEnergy Stryker,OH,GT,MLG,,,,
47919,Bay View Cogeneration Facility,OH,GT,MLG,,,,
47920,Bryan (OH),OH,GT,MLG,,,,
47921,Hamilton (OH),OH,GT,MLG,,,,
47922,Niles Power Plant,OH,GT,MLG,-15.935535317679225,32143.034852186633,0.43960139662432973,6.800433961148749
47923,Summit Street Power Plant,OH,GT,MLG,,,,
47924,Broshco Fabricated Products,OH,GT,MLG,,,,
47925,Walter C Beckjord,OH,GT,ORW,,,,
47926,Dicks Creek,OH,GT,ORW,,,,
47927,Miami Fort,OH,GT,ORW,,,,
47928,Avon Lake,OH,GT,ORW,-0.160443933420697,327.8434175924585,0.03819859598801241,0.46481664996842054
47929,Eastlake,OH,GT,ORW,,,,
47930,Frank M Tait,OH,GT,ORW,,,,
47931,O H Hutchings,OH,GT,ORW,,,,
47932,Yankee Street,OH,GT,ORW,,,,
47933,Edgewater,OH,GT,ORW,,,,
47934,Mad River,OH,GT,ORW,,,,
47935,Niles,OH,GT,ORW,,,,
47936,West Lorain,OH,GT,ORW,,,,
47937,Bay Shore,OH,GT,ORW,,,,
47938,Richland,OH,GT,ORW,0.3551096151390912,-708.5037251562735,0.16139998473147776,0.28618253510517655
47939,Stryker,OH,GT,ORW,,,,
47940,Bryan,OH,GT,ORW,,,,
47941,Collinwood,OH,GT,ORW,,,,
47942,West 41st Street,OH,GT,ORW,,,,
47943,Dover,OH,GT,ORW,,,,
47944,Hamilton,OH,GT,ORW,,,,
47945,Lebanon,OH,GT,ORW,,,,
47946,Piqua,OH,GT,ORW,,,,
47947,St Marys,OH,GT,ORW,,,,
47948,Woodsdale,OH,GT,ORW,,,,
47949,Napoleon Peaking,OH,GT,ORW,,,,
47950,Hamilton Peaking,OH,GT,ORW,,,,
47951,Bowling Green Peaking,OH,GT,ORW,,,,
47952,Robert P Mone Plant,OH,GT,ORW,,,,
47953,Galion,OH,GT,ORW,,,,
47954,Madison,OH,GT,ORW,0.27722088046471516,-551.7522415480371,1.0,
47955,Greenville Electric Generating Station,OH,GT,ORW,,,,
47956,Darby Electric Generating Station,OH,GT,ORW,-6.560071403020732,13225.36201795418,1.0,0.0
47957,Tait Electric Generating Station,OH,GT,ORW,-0.7819518415989412,1584.347570036434,0.07938879304147002,1.1908403279841442
47958,Bowling Green Generating Station,OH,GT,ORW,,,,
47959,Galion Generating Station,OH,GT,ORW,,,,
47960,Napoleon Peaking Station,OH,GT,ORW,,,,
47961,Troy Energy LLC,OH,GT,ORW,-0.3996812176674824,811.7176976197147,0.41428572981325495,0.16802026364467465
47962,Rolling Hills Generating LLC,OH,GT,ORW,,,,
47963,Killen Station,OH,GT,ORW,,,,
47964,FirstEnergy Eastlake,OH,GT,ORW,-0.4421163258426486,895.251882925027,0.4169097995343218,0.23382899855161896
47965,FirstEnergy Edgewater,OH,GT,ORW,,,,
47966,FirstEnergy Mad River,OH,GT,ORW,,,,
47967,FirstEnergy West Lorain,OH,GT,ORW,19.625037354178694,-39473.67809856871,0.6782657662601522,4.778748631636958
47968,FirstEnergy Bay Shore,OH,GT,ORW,-0.7510658926552588,1516.5898964834923,0.6236778617294876,0.3368349383570661
47969,Piqua Power Plant,OH,GT,ORW,,,,
47970,Rolling Hills Generating,OH,GT,ORW,14.70026323715859,-29559.745572649594,0.7017679861318228,6.776266352385577
47971,FirstEnergy Richland,OH,GT,ORW,,,,
47972,FirstEnergy Stryker,OH,GT,ORW,,,,
47973,Bay View Cogeneration Facility,OH,GT,ORW,,,,
47974,Bryan (OH),OH,GT,ORW,,,,
47975,Hamilton (OH),OH,GT,ORW,,,,
47976,Niles Power Plant,OH,GT,ORW,-15.935535317679225,32143.034852186633,0.43960139662432973,6.800433961148749
47977,Summit Street Power Plant,OH,GT,ORW,,,,
47978,Broshco Fabricated Products,OH,GT,ORW,,,,
47979,Lake Shore,OH,IC,DFO,,,,
47980,Frank M Tait,OH,IC,DFO,,,,
47981,J M Stuart,OH,IC,DFO,,,,
47982,Monument,OH,IC,DFO,,,,
47983,Sidney,OH,IC,DFO,,,,
47984,R E Burger,OH,IC,DFO,,,,
47985,W H Sammis,OH,IC,DFO,,,,
47986,Arcanum,OH,IC,DFO,,,,
47987,Bryan,OH,IC,DFO,,,,
47988,Dover,OH,IC,DFO,,,,
47989,Lebanon,OH,IC,DFO,,,,
47990,Oberlin,OH,IC,DFO,,,,
47991,Shelby Municipal Light Plant,OH,IC,DFO,,,,
47992,Anadarko,OH,IC,DFO,,,,
47993,Bowling Green,OH,IC,DFO,,,,
47994,Engle,OH,IC,DFO,,,,
47995,Jackson,OH,IC,DFO,,,,
47996,Napoleon,OH,IC,DFO,,,,
47997,Niles,OH,IC,DFO,-8.07462568622695,16247.670612523933,1.0,
47998,Wadsworth,OH,IC,DFO,,,,
47999,Prospect Municipal,OH,IC,DFO,,,,
48000,Cleveland Peaking,OH,IC,DFO,,,,
48001,Versailles Peaking,OH,IC,DFO,,,,
48002,Napoleon Peaking,OH,IC,DFO,,,,
48003,Dover Peaking,OH,IC,DFO,,,,
48004,Orrville Peaking,OH,IC,DFO,,,,
48005,Bryan Peaking,OH,IC,DFO,,,,
48006,Jackson Cntr Peaking,OH,IC,DFO,,,,
48007,Arcanum Peaking,OH,IC,DFO,,,,
48008,Montpelier,OH,IC,DFO,,,,
48009,Shelby North,OH,IC,DFO,,,,
